159	-248470	-248470	-248470
160	-248465	-248465	-248465
161	-248465	-248465	-248465
162	-248461	-248461	-248461
163	-248461	-248461	-248461
164	-248451	-248451	-248451
165	-248451	-248451	-248451
166	-248451	-248451	-248451
167	-248448	-248448	-248448
168	-248448	-248448	-248448
169	-248428	-248428	-248428
170	-248428	-248428	-248428
171	-248428	-248428	-248428
172	-248427	-248427	-248427
173	-248427	-248427	-248427
174	-248427	-248427	-248427
175	-248427	-248427	-248427
176	-248427	-248427	-248427
177	-248424	-248424	-248424
178	-248413	-248413	-248413
179	-248412	-248412	-248412
180	-248404	-248404	-248404
181	-248403	-248403	-248403
182	-248403	-248403	-248403
183	-248400	-248400	-248400
184	-248398	-248398	-248398
185	-248391	-248391	-248391
186	-248384	-248384	-248384
187	-248381	-248381	-248381
188	-248382	-248382	-248382
189	-248382	-248382	-248382
190	-248261	-248261	-248261
191	-248259	-248259	-248259
192	-248253	-248253	-248253
193	-248253	-248253	-248253
194	-248253	-248253	-248253
195	-248253	-248253	-248253
196	-248250	-248250	-248250
197	-248250	-248250	-248250
198	-248231	-248231	-248231
199	-248231	-248231	-248231
200	-248231	-248231	-248231
201	-248224	-248224	-248224
202	-248224	-248224	-248224
203	-248224	-248224	-248224
204	-248219	-248219	-248219
205	-248218	-248218	-248218
206	-248218	-248218	-248218
207	-248211	-248211	-248211
208	-248211	-248211	-248211
209	-248205	-248205	-248205
210	-248205	-248205	-248205
211	-248200	-248200	-248200
212	-248181	-248181	-248181
213	-248177	-248177	-248177
214	-248177	-248177	-248177
215	-248169	-248169	-248169
216	-248169	-248169	-248169
217	-248169	-248169	-248169
218	-248164	-248164	-248164
219	-248086	-248086	-248086
220	-248081	-248081	-248081
221	-248080	-248080	-248080
222	-248080	-248080	-248080
223	-248075	-248075	-248075
224	-248063	-248063	-248063
225	-248059	-248059	-248059
226	-248059	-248059	-248059
227	-248058	-248058	-248058
228	-248058	-248058	-248058
229	-248053	-248053	-248053
230	-248053	-248053	-248053
231	-248021	-248021	-248021
232	-248017	-248017	-248017
233	-248017	-248017	-248017
234	-248017	-248017	-248017
235	-248017	-248017	-248017
236	-248008	-248008	-248008
237	-248008	-248008	-248008
238	-248009	-248009	-248009
239	-248009	-248009	-248009
240	-248007	-248007	-248007
241	-248007	-248007	-248007
242	-248007	-248007	-248007
243	-248007	-248007	-248007
244	-247969	-247969	-247969
245	-247957	-247957	-247957
246	-247957	-247957	-247957
247	-247943	-247943	-247943
248	-247943	-247943	-247943
249	-247943	-247943	-247943
250	-247943	-247943	-247943
251	-247943	-247943	-247943
252	-247943	-247943	-247943
253	-247938	-247938	-247938
254	-247936	-247936	-247936
255	-247934	-247934	-247934
256	-247934	-247934	-247934
257	-247934	-247934	-247934
258	-247933	-247933	-247933
259	-247932	-247932	-247932
260	-247916	-247916	-247916
261	-247916	-247916	-247916
262	-247916	-247916	-247916
263	-247916	-247916	-247916
264	-247916	-247916	-247916
265	-247910	-247910	-247910
266	-247910	-247910	-247910
267	-247903	-247903	-247903
268	-247903	-247903	-247903
269	-247901	-247901	-247901
270	-247901	-247901	-247901
271	-247901	-247901	-247901
272	-247900	-247900	-247900
273	-247900	-247900	-247900
274	-247897	-247897	-247897
275	-247897	-247897	-247897
276	-247894	-247894	-247894
277	-247893	-247893	-247893
278	-247891	-247891	-247891
279	-247890	-247890	-247890
280	-247886	-247886	-247886
281	-247881	-247881	-247881
282	-247866	-247866	-247866
283	-247866	-247866	-247866
284	-247866	-247866	-247866
285	-247866	-247866	-247866
286	-247866	-247866	-247866
287	-247863	-247863	-247863
288	-247863	-247863	-247863
289	-247864	-247864	-247864
290	-247864	-247864	-247864
291	-247860	-247860	-247860
292	-247860	-247860	-247860
293	-247860	-247860	-247860
294	-247856	-247856	-247856
295	-247815	-247815	-247815
296	-247816	-247816	-247816
297	-247813	-247813	-247813
298	-247813	-247813	-247813
299	-247807	-247807	-247807
300	-247807	-247807	-247807
301	-247807	-247807	-247807
302	-247807	-247807	-247807
303	-247804	-247804	-247804
304	-247805	-247805	-247805
305	-247802	-247802	-247802
306	-247800	-247800	-247800
307	-247800	-247800	-247800
308	-247800	-247800	-247800
309	-247799	-247799	-247799
310	-247799	-247799	-247799
311	-247799	-247799	-247799
312	-247799	-247799	-247799
313	-247797	-247797	-247797
314	-247794	-247794	-247794
315	-247792	-247792	-247792
316	-247792	-247792	-247792
317	-247792	-247792	-247792
318	-247786	-247786	-247786
319	-247782	-247782	-247782
320	-247782	-247782	-247782
321	-247775	-247775	-247775
322	-247772	-247772	-247772
323	-247769	-247769	-247769
324	-247769	-247769	-247769
325	-247769	-247769	-247769
326	-247764	-247764	-247764
327	-247764	-247764	-247764
328	-247764	-247764	-247764
329	-247760	-247760	-247760
330	-247739	-247739	-247739
331	-247740	-247740	-247740
332	-247699	-247699	-247699
333	-247699	-247699	-247699
334	-247700	-247700	-247700
335	-247700	-247700	-247700
336	-247700	-247700	-247700
337	-247696	-247696	-247696
338	-247690	-247690	-247690
339	-247690	-247690	-247690
340	-247677	-247677	-247677
341	-247677	-247677	-247677
342	-247677	-247677	-247677
343	-247677	-247677	-247677
344	-247677	-247677	-247677
345	-247668	-247668	-247668
346	-247663	-247663	-247663
347	-247663	-247663	-247663
348	-247663	-247663	-247663
349	-247663	-247663	-247663
350	-247655	-247655	-247655
351	-247649	-247649	-247649
352	-247649	-247649	-247649
353	-247649	-247649	-247649
354	-247645	-247645	-247645
355	-247645	-247645	-247645
356	-247638	-247638	-247638
357	-247630	-247630	-247630
358	-247630	-247630	-247630
359	-247630	-247630	-247630
360	-247630	-247630	-247630
361	-247630	-247630	-247630
362	-247620	-247620	-247620
363	-247614	-247614	-247614
364	-247614	-247614	-247614
365	-247614	-247614	-247614
366	-247614	-247614	-247614
367	-247614	-247614	-247614
368	-247592	-247592	-247592
369	-247591	-247591	-247591
370	-247591	-247591	-247591
371	-247588	-247588	-247588
372	-247452	-247452	-247452
373	-247452	-247452	-247452
374	-247452	-247452	-247452
375	-247427	-247427	-247427
376	-247427	-247427	-247427
377	-247422	-247422	-247422
378	-247421	-247421	-247421
379	-247360	-247360	-247360
380	-247359	-247359	-247359
381	-247351	-247351	-247351
382	-247338	-247338	-247338
383	-247340	-247340	-247340
384	-247327	-247327	-247327
385	-247321	-247321	-247321
386	-247322	-247322	-247322
387	-247322	-247322	-247322
388	-247322	-247322	-247322
389	-247323	-247323	-247323
390	-247314	-247314	-247314
391	-247314	-247314	-247314
392	-247314	-247314	-247314
393	-247314	-247314	-247314
394	-247314	-247314	-247314
395	-247310	-247310	-247310
396	-247290	-247290	-247290
397	-247290	-247290	-247290
398	-247291	-247291	-247291
399	-247289	-247289	-247289
400	-247287	-247287	-247287
401	-247283	-247283	-247283
402	-247283	-247283	-247283
403	-247283	-247283	-247283
404	-247283	-247283	-247283
405	-247282	-247282	-247282
406	-247283	-247283	-247283
407	-247276	-247276	-247276
408	-247277	-247277	-247277
409	-247277	-247277	-247277
410	-247264	-247264	-247264
411	-247258	-247258	-247258
412	-247258	-247258	-247258
413	-247258	-247258	-247258
414	-247258	-247258	-247258
415	-247258	-247258	-247258
416	-247258	-247258	-247258
417	-247258	-247258	-247258
418	-247248	-247248	-247248
419	-247247	-247247	-247247
420	-247247	-247247	-247247
421	-247247	-247247	-247247
422	-247248	-247248	-247248
423	-247248	-247248	-247248
424	-247223	-247223	-247223
425	-247223	-247223	-247223
426	-247223	-247223	-247223
427	-247222	-247222	-247222
428	-247221	-247221	-247221
429	-247221	-247221	-247221
430	-247221	-247221	-247221
431	-247220	-247220	-247220
432	-247220	-247220	-247220
433	-247212	-247212	-247212
434	-247212	-247212	-247212
435	-247212	-247212	-247212
436	-247211	-247211	-247211
437	-247208	-247208	-247208
438	-247208	-247208	-247208
439	-247208	-247208	-247208
440	-247208	-247208	-247208
441	-247204	-247204	-247204
442	-247204	-247204	-247204
443	-247201	-247201	-247201
444	-247199	-247199	-247199
445	-247199	-247199	-247199
446	-247182	-247182	-247182
447	-247179	-247179	-247179
448	-247180	-247180	-247180
449	-247180	-247180	-247180
450	-247180	-247180	-247180
451	-247179	-247179	-247179
452	-247178	-247178	-247178
453	-247178	-247178	-247178
454	-247178	-247178	-247178
455	-247178	-247178	-247178
456	-247172	-247172	-247172
457	-247172	-247172	-247172
458	-247172	-247172	-247172
459	-247171	-247171	-247171
460	-247171	-247171	-247171
461	-247171	-247171	-247171
462	-247166	-247166	-247166
463	-247160	-247160	-247160
464	-247160	-247160	-247160
465	-247156	-247156	-247156
466	-247149	-247149	-247149
467	-247149	-247149	-247149
468	-247149	-247149	-247149
469	-247147	-247147	-247147
470	-247142	-247142	-247142
471	-247138	-247138	-247138
472	-247134	-247134	-247134
473	-247134	-247134	-247134
474	-247132	-247132	-247132
475	-247132	-247132	-247132
476	-247132	-247132	-247132
477	-247129	-247129	-247129
478	-247129	-247129	-247129
479	-247129	-247129	-247129
480	-247128	-247128	-247128
481	-247129	-247129	-247129
482	-247129	-247129	-247129
483	-247129	-247129	-247129
484	-247129	-247129	-247129
485	-247096	-247096	-247096
486	-247076	-247076	-247076
487	-247075	-247075	-247075
488	-247071	-247071	-247071
489	-247069	-247069	-247069
490	-247069	-247069	-247069
491	-247035	-247035	-247035
492	-247035	-247035	-247035
493	-247034	-247034	-247034
494	-247034	-247034	-247034
495	-247029	-247029	-247029
496	-247020	-247020	-247020
497	-247020	-247020	-247020
498	-247020	-247020	-247020
499	-247019	-247019	-247019
500	-247015	-247015	-247015
501	-247015	-247015	-247015
502	-247005	-247005	-247005
503	-247005	-247005	-247005
504	-247006	-247006	-247006
505	-247006	-247006	-247006
506	-246995	-246995	-246995
507	-246995	-246995	-246995
508	-246995	-246995	-246995
509	-246995	-246995	-246995
510	-246989	-246989	-246989
511	-246988	-246988	-246988
512	-246988	-246988	-246988
513	-246986	-246986	-246986
514	-246986	-246986	-246986
515	-246986	-246986	-246986
516	-246986	-246986	-246986
517	-246984	-246984	-246984
518	-246981	-246981	-246981
519	-246981	-246981	-246981
520	-246980	-246980	-246980
521	-246980	-246980	-246980
522	-246978	-246978	-246978
523	-246969	-246969	-246969
524	-246969	-246969	-246969
525	-246964	-246964	-246964
526	-246961	-246961	-246961
527	-246956	-246956	-246956
528	-246956	-246956	-246956
529	-246956	-246956	-246956
530	-246956	-246956	-246956
531	-246952	-246952	-246952
532	-246948	-246948	-246948
533	-246948	-246948	-246948
534	-246940	-246940	-246940
535	-246939	-246939	-246939
536	-246936	-246936	-246936
537	-246939	-246939	-246939
538	-246935	-246935	-246935
539	-246933	-246933	-246933
540	-246924	-246924	-246924
541	-246924	-246924	-246924
542	-246924	-246924	-246924
543	-246924	-246924	-246924
544	-246923	-246923	-246923
545	-246923	-246923	-246923
546	-246923	-246923	-246923
547	-246923	-246923	-246923
548	-246923	-246923	-246923
549	-246923	-246923	-246923
550	-246922	-246922	-246922
551	-246922	-246922	-246922
552	-246920	-246920	-246920
553	-246920	-246920	-246920
554	-246920	-246920	-246920
555	-246920	-246920	-246920
556	-246920	-246920	-246920
557	-246912	-246912	-246912
558	-246911	-246911	-246911
559	-246911	-246911	-246911
560	-246908	-246908	-246908
561	-246908	-246908	-246908
562	-246908	-246908	-246908
563	-246904	-246904	-246904
564	-246904	-246904	-246904
565	-246904	-246904	-246904
566	-246904	-246904	-246904
567	-246903	-246903	-246903
568	-246898	-246898	-246898
569	-246835	-246835	-246835
570	-246827	-246827	-246827
571	-246827	-246827	-246827
572	-246827	-246827	-246827
573	-246827	-246827	-246827
574	-246828	-246828	-246828
575	-246828	-246828	-246828
576	-246828	-246828	-246828
577	-246828	-246828	-246828
578	-246828	-246828	-246828
579	-246819	-246819	-246819
580	-246819	-246819	-246819
581	-246820	-246820	-246820
582	-246817	-246817	-246817
583	-246817	-246817	-246817
584	-246817	-246817	-246817
585	-246814	-246814	-246814
586	-246814	-246814	-246814
587	-246812	-246812	-246812
588	-246812	-246812	-246812
589	-246803	-246803	-246803
590	-246803	-246803	-246803
591	-246801	-246801	-246801
592	-246801	-246801	-246801
593	-246801	-246801	-246801
594	-246801	-246801	-246801
595	-246801	-246801	-246801
596	-246794	-246794	-246794
597	-246782	-246782	-246782
598	-246771	-246771	-246771
599	-246767	-246767	-246767
600	-246767	-246767	-246767
601	-246767	-246767	-246767
602	-246764	-246764	-246764
603	-246760	-246760	-246760
604	-246760	-246760	-246760
605	-246755	-246755	-246755
606	-246753	-246753	-246753
607	-246752	-246752	-246752
608	-246749	-246749	-246749
609	-246749	-246749	-246749
610	-246740	-246740	-246740
611	-246737	-246737	-246737
612	-246729	-246729	-246729
613	-246729	-246729	-246729
614	-246729	-246729	-246729
615	-246729	-246729	-246729
616	-246727	-246727	-246727
617	-246727	-246727	-246727
618	-246729	-246729	-246729
619	-246729	-246729	-246729
620	-246729	-246729	-246729
621	-246724	-246724	-246724
622	-246720	-246720	-246720
623	-246717	-246717	-246717
624	-246717	-246717	-246717
625	-246717	-246717	-246717
626	-246714	-246714	-246714
627	-246704	-246704	-246704
628	-246704	-246704	-246704
629	-246704	-246704	-246704
630	-246706	-246706	-246706
631	-246706	-246706	-246706
632	-246703	-246703	-246703
633	-246702	-246702	-246702
634	-246704	-246704	-246704
635	-246693	-246693	-246693
636	-246693	-246693	-246693
637	-246691	-246691	-246691
638	-246691	-246691	-246691
639	-246691	-246691	-246691
640	-246691	-246691	-246691
641	-246691	-246691	-246691
642	-246690	-246690	-246690
643	-246690	-246690	-246690
644	-246690	-246690	-246690
645	-246690	-246690	-246690
646	-246653	-246653	-246653
647	-246653	-246653	-246653
648	-246613	-246613	-246613
649	-246614	-246614	-246614
650	-246606	-246606	-246606
651	-246606	-246606	-246606
652	-246590	-246590	-246590
653	-246582	-246582	-246582
654	-246582	-246582	-246582
655	-246582	-246582	-246582
656	-246582	-246582	-246582
657	-246559	-246559	-246559
658	-246559	-246559	-246559
659	-246553	-246553	-246553
660	-246553	-246553	-246553
661	-246503	-246503	-246503
662	-246497	-246497	-246497
663	-246497	-246497	-246497
664	-246497	-246497	-246497
665	-246494	-246494	-246494
666	-246494	-246494	-246494
667	-246494	-246494	-246494
668	-246494	-246494	-246494
669	-246494	-246494	-246494
670	-246494	-246494	-246494
671	-246494	-246494	-246494
672	-246488	-246488	-246488
673	-246481	-246481	-246481
674	-246482	-246482	-246482
675	-246482	-246482	-246482
676	-246471	-246471	-246471
677	-246471	-246471	-246471
678	-246443	-246443	-246443
679	-246441	-246441	-246441
680	-246441	-246441	-246441
681	-246441	-246441	-246441
682	-246439	-246439	-246439
683	-246439	-246439	-246439
684	-246440	-246440	-246440
685	-246440	-246440	-246440
686	-246440	-246440	-246440
687	-246440	-246440	-246440
688	-246440	-246440	-246440
689	-246438	-246438	-246438
690	-246438	-246438	-246438
691	-246430	-246430	-246430
692	-246430	-246430	-246430
693	-246431	-246431	-246431
694	-246428	-246428	-246428
695	-246425	-246425	-246425
696	-246425	-246425	-246425
697	-246421	-246421	-246421
698	-246421	-246421	-246421
699	-246421	-246421	-246421
700	-246419	-246419	-246419
701	-246416	-246416	-246416
702	-246411	-246411	-246411
703	-246399	-246399	-246399
704	-246399	-246399	-246399
705	-246376	-246376	-246376
706	-246376	-246376	-246376
707	-246376	-246376	-246376
708	-246371	-246371	-246371
709	-246365	-246365	-246365
710	-246365	-246365	-246365
711	-246365	-246365	-246365
712	-246321	-246321	-246321
713	-246321	-246321	-246321
714	-246321	-246321	-246321
715	-246321	-246321	-246321
716	-246321	-246321	-246321
717	-246321	-246321	-246321
718	-246321	-246321	-246321
719	-246315	-246315	-246315
720	-246315	-246315	-246315
721	-246313	-246313	-246313
722	-246313	-246313	-246313
723	-246312	-246312	-246312
724	-246312	-246312	-246312
725	-246312	-246312	-246312
726	-246312	-246312	-246312
727	-246312	-246312	-246312
728	-246312	-246312	-246312
729	-246308	-246308	-246308
730	-246301	-246301	-246301
731	-246301	-246301	-246301
732	-246301	-246301	-246301
733	-246301	-246301	-246301
734	-246299	-246299	-246299
735	-246299	-246299	-246299
736	-246299	-246299	-246299
737	-246293	-246293	-246293
738	-246280	-246280	-246280
739	-246280	-246280	-246280
740	-246280	-246280	-246280
741	-246277	-246277	-246277
742	-246273	-246273	-246273
743	-246266	-246266	-246266
744	-246266	-246266	-246266
745	-246265	-246265	-246265
746	-246265	-246265	-246265
747	-246265	-246265	-246265
748	-246264	-246264	-246264
749	-246264	-246264	-246264
750	-246264	-246264	-246264
751	-246258	-246258	-246258
752	-246258	-246258	-246258
753	-246258	-246258	-246258
754	-246258	-246258	-246258
755	-246258	-246258	-246258
756	-246258	-246258	-246258
757	-246250	-246250	-246250
758	-246249	-246249	-246249
759	-246246	-246246	-246246
760	-246246	-246246	-246246
761	-246238	-246238	-246238
762	-246236	-246236	-246236
763	-246232	-246232	-246232
764	-246192	-246192	-246192
765	-246140	-246140	-246140
766	-246140	-246140	-246140
767	-246140	-246140	-246140
768	-246140	-246140	-246140
769	-246140	-246140	-246140
770	-246033	-246033	-246033
771	-246033	-246033	-246033
772	-246030	-246030	-246030
773	-246030	-246030	-246030
774	-246030	-246030	-246030
775	-245999	-245999	-245999
776	-245995	-245995	-245995
777	-245995	-245995	-245995
778	-245992	-245992	-245992
779	-245987	-245987	-245987
780	-245987	-245987	-245987
781	-245986	-245986	-245986
782	-245986	-245986	-245986
783	-245947	-245947	-245947
784	-245947	-245947	-245947
785	-245942	-245942	-245942
786	-245940	-245940	-245940
787	-245935	-245935	-245935
788	-245935	-245935	-245935
789	-245935	-245935	-245935
790	-245935	-245935	-245935
791	-245935	-245935	-245935
792	-245936	-245936	-245936
793	-245930	-245930	-245930
794	-245930	-245930	-245930
795	-245930	-245930	-245930
796	-245930	-245930	-245930
797	-245930	-245930	-245930
798	-245930	-245930	-245930
799	-245930	-245930	-245930
800	-245930	-245930	-245930
801	-245906	-245906	-245906
802	-245906	-245906	-245906
803	-245906	-245906	-245906
804	-245904	-245904	-245904
805	-245904	-245904	-245904
806	-245905	-245905	-245905
807	-245905	-245905	-245905
808	-245905	-245905	-245905
809	-245901	-245901	-245901
810	-245901	-245901	-245901
811	-245898	-245898	-245898
812	-245893	-245893	-245893
813	-245893	-245893	-245893
814	-245893	-245893	-245893
815	-245894	-245894	-245894
816	-245892	-245892	-245892
817	-245888	-245888	-245888
818	-245888	-245888	-245888
819	-245887	-245887	-245887
820	-245887	-245887	-245887
821	-245887	-245887	-245887
822	-245887	-245887	-245887
823	-245882	-245882	-245882
824	-245882	-245882	-245882
825	-245882	-245882	-245882
826	-245861	-245861	-245861
827	-245861	-245861	-245861
828	-245861	-245861	-245861
829	-245861	-245861	-245861
830	-245861	-245861	-245861
831	-245861	-245861	-245861
832	-245861	-245861	-245861
833	-245854	-245854	-245854
834	-245854	-245854	-245854
835	-245854	-245854	-245854
836	-245847	-245847	-245847
837	-245844	-245844	-245844
838	-245840	-245840	-245840
839	-245835	-245835	-245835
840	-245819	-245819	-245819
841	-245818	-245818	-245818
842	-245815	-245815	-245815
843	-245771	-245771	-245771
844	-245772	-245772	-245772
845	-245773	-245773	-245773
846	-245773	-245773	-245773
847	-245773	-245773	-245773
848	-245772	-245772	-245772
849	-245772	-245772	-245772
850	-245765	-245765	-245765
851	-245765	-245765	-245765
852	-245709	-245709	-245709
853	-245709	-245709	-245709
854	-245704	-245704	-245704
855	-245704	-245704	-245704
856	-245704	-245704	-245704
857	-245704	-245704	-245704
858	-245704	-245704	-245704
859	-245704	-245704	-245704
860	-245704	-245704	-245704
861	-245694	-245694	-245694
862	-245686	-245686	-245686
863	-245657	-245657	-245657
864	-245654	-245654	-245654
865	-245652	-245652	-245652
866	-245651	-245651	-245651
867	-245650	-245650	-245650
868	-245634	-245634	-245634
869	-245629	-245629	-245629
870	-245630	-245630	-245630
871	-245625	-245625	-245625
872	-245625	-245625	-245625
873	-245625	-245625	-245625
874	-245625	-245625	-245625
875	-245625	-245625	-245625
876	-245625	-245625	-245625
877	-245625	-245625	-245625
878	-245614	-245614	-245614
879	-245614	-245614	-245614
880	-245614	-245614	-245614
881	-245614	-245614	-245614
882	-245609	-245609	-245609
883	-245609	-245609	-245609
884	-245598	-245598	-245598
885	-245595	-245595	-245595
886	-245592	-245592	-245592
887	-245592	-245592	-245592
888	-245592	-245592	-245592
889	-245586	-245586	-245586
890	-245586	-245586	-245586
891	-245586	-245586	-245586
892	-245559	-245559	-245559
893	-245552	-245552	-245552
894	-245552	-245552	-245552
895	-245552	-245552	-245552
896	-245552	-245552	-245552
897	-245552	-245552	-245552
898	-245551	-245551	-245551
899	-245551	-245551	-245551
900	-245545	-245545	-245545
901	-245545	-245545	-245545
902	-245545	-245545	-245545
903	-245545	-245545	-245545
904	-245534	-245534	-245534
905	-245533	-245533	-245533
906	-245534	-245534	-245534
907	-245533	-245533	-245533
908	-245533	-245533	-245533
909	-245533	-245533	-245533
910	-245530	-245530	-245530
911	-245530	-245530	-245530
912	-245530	-245530	-245530
913	-245530	-245530	-245530
914	-245530	-245530	-245530
915	-245530	-245530	-245530
916	-245530	-245530	-245530
917	-245530	-245530	-245530
918	-245530	-245530	-245530
919	-245529	-245529	-245529
920	-245529	-245529	-245529
921	-245529	-245529	-245529
922	-245526	-245526	-245526
923	-245522	-245522	-245522
924	-245522	-245522	-245522
925	-245516	-245516	-245516
926	-245516	-245516	-245516
927	-245516	-245516	-245516
928	-245516	-245516	-245516
929	-245516	-245516	-245516
930	-245508	-245508	-245508
931	-245508	-245508	-245508
932	-245501	-245501	-245501
933	-245489	-245489	-245489
934	-245489	-245489	-245489
935	-245484	-245484	-245484
936	-245484	-245484	-245484
937	-245484	-245484	-245484
938	-245484	-245484	-245484
939	-245484	-245484	-245484
940	-245455	-245455	-245455
941	-245455	-245455	-245455
942	-245456	-245456	-245456
943	-245452	-245452	-245452
944	-245452	-245452	-245452
945	-245453	-245453	-245453
946	-245452	-245452	-245452
947	-245449	-245449	-245449
948	-245449	-245449	-245449
949	-245448	-245448	-245448
950	-245448	-245448	-245448
951	-245444	-245444	-245444
952	-245444	-245444	-245444
953	-245371	-245371	-245371
954	-245370	-245370	-245370
955	-245370	-245370	-245370
956	-245370	-245370	-245370
957	-245370	-245370	-245370
958	-245370	-245370	-245370
959	-245363	-245363	-245363
960	-245363	-245363	-245363
961	-245363	-245363	-245363
962	-245363	-245363	-245363
963	-245363	-245363	-245363
964	-245363	-245363	-245363
965	-245363	-245363	-245363
966	-245363	-245363	-245363
967	-245363	-245363	-245363
968	-245363	-245363	-245363
969	-245361	-245361	-245361
970	-245358	-245358	-245358
971	-245353	-245353	-245353
972	-245353	-245353	-245353
973	-245353	-245353	-245353
974	-245325	-245325	-245325
975	-245326	-245326	-245326
976	-245276	-245276	-245276
977	-245271	-245271	-245271
978	-245271	-245271	-245271
979	-245265	-245265	-245265
980	-245260	-245260	-245260
981	-245260	-245260	-245260
982	-245260	-245260	-245260
983	-245260	-245260	-245260
984	-245260	-245260	-245260
985	-245257	-245257	-245257
986	-245257	-245257	-245257
987	-245253	-245253	-245253
988	-245253	-245253	-245253
989	-245242	-245242	-245242
990	-245242	-245242	-245242
991	-245241	-245241	-245241
992	-245241	-245241	-245241
993	-245241	-245241	-245241
994	-245241	-245241	-245241
995	-245236	-245236	-245236
996	-245236	-245236	-245236
997	-245227	-245227	-245227
998	-245227	-245227	-245227
999	-245227	-245227	-245227
